TEAM_ID,TEAM_CITY,TEAM_NAME,YEAR,GP,WINS,LOSSES,WIN_PCT,CONF_RANK,DIV_RANK,PO_WINS,PO_LOSSES,CONF_COUNT,DIV_COUNT,NBA_FINALS_APPEARANCE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,PF,STL,TOV,BLK,PTS,PTS_RANK
1610612763,Memphis,Grizzlies,2014,82,55,27,0.671,5,2,6,5,15,5,N/A,3097,6763,0.458,423,1246,0.339,1445,1869,0.773,856,2634,3490,1777,1567,700,1094,347,8062,20
1610612763,Memphis,Grizzlies,2015,82,42,40,0.512,7,3,0,4,15,5,N/A,3019,6859,0.44,504,1521,0.331,1584,2024,0.783,916,2497,3413,1697,1783,724,1090,350,8126,24
1610612763,Memphis,Grizzlies,2016,82,43,39,0.524,7,3,2,4,15,5,N/A,2984,6854,0.435,767,2169,0.354,1504,1918,0.784,886,2621,3507,1744,1840,653,1059,344,8239,29
1610612763,Memphis,Grizzlies,2017,82,22,60,0.268,14,5,0,0,15,5,N/A,3013,6788,0.444,758,2152,0.352,1361,1732,0.786,779,2544,3323,1767,1900,613,1227,396,8145,29
1610612763,Memphis,Grizzlies,2018,82,33,49,0.402,12,3,0,0,15,5,N/A,3113,6924,0.45,811,2368,0.342,1453,1882,0.772,723,2703,3426,1963,1801,684,1147,448,8490,30
1610612763,Memphis,Grizzlies,2019,73,34,39,0.466,9,3,0,0,15,5,N/A,3106,6634,0.468,798,2297,0.347,1212,1589,0.763,754,2643,3397,1965,1546,576,1113,398,8222,9
1610612763,Memphis,Grizzlies,2020,72,38,34,0.528,8,2,1,4,15,5,N/A,3085,6608,0.467,803,2258,0.356,1184,1536,0.771,803,2543,3346,1938,1349,655,957,364,8157,15
1610612763,Memphis,Grizzlies,2021,82,56,26,0.683,2,1,6,6,15,5,N/A,3571,7739,0.461,945,2679,0.353,1393,1898,0.734,1159,2873,4032,2131,1620,800,1082,533,9480,2
1610612763,Memphis,Grizzlies,2022,82,51,31,0.622,2,1,2,4,15,5,N/A,3585,7551,0.475,985,2807,0.351,1432,1954,0.733,988,2835,3823,2135,1643,680,1116,473,9587,9
1610612764,Washington,Wizards,2013,82,44,38,0.537,5,2,6,5,15,5,N/A,3177,6920,0.459,647,1704,0.38,1253,1715,0.731,886,2573,3459,1909,1675,668,1204,377,8254,16
1610612764,Washington,Wizards,2014,82,46,36,0.561,5,2,6,4,15,5,N/A,3139,6790,0.462,497,1381,0.36,1305,1758,0.742,862,2801,3663,1969,1707,601,1233,378,8080,17
1610612764,Washington,Wizards,2015,82,41,41,0.5,10,4,0,0,15,5,N/A,3238,7033,0.46,709,1983,0.358,1349,1849,0.73,743,2688,3431,2005,1708,708,1186,323,8534,9
1610612764,Washington,Wizards,2016,82,49,33,0.598,4,1,7,6,15,5,N/A,3388,7137,0.475,756,2030,0.372,1421,1812,0.784,843,2671,3514,1956,1745,693,1162,336,8953,5
1610612764,Washington,Wizards,2017,82,43,39,0.524,8,2,2,4,15,5,N/A,3275,7018,0.467,814,2173,0.375,1378,1786,0.772,823,2713,3536,2065,1746,645,1196,353,8742,13
1610612764,Washington,Wizards,2018,82,32,50,0.39,11,4,0,0,15,5,N/A,3456,7387,0.468,930,2731,0.341,1508,1963,0.768,794,2679,3473,2154,1701,683,1154,379,9350,10
1610612764,Washington,Wizards,2019,72,25,47,0.347,9,3,0,0,15,5,N/A,2990,6544,0.457,864,2345,0.368,1394,1770,0.788,732,2295,3027,1801,1634,574,1020,309,8238,8
1610612764,Washington,Wizards,2020,72,34,38,0.472,8,3,1,4,15,5,N/A,3108,6547,0.475,733,2088,0.351,1449,1884,0.769,697,2557,3254,1835,1555,528,1036,297,8398,3
1610612764,Washington,Wizards,2021,82,35,47,0.427,12,4,0,0,15,5,N/A,3327,7056,0.472,860,2512,0.342,1393,1778,0.783,737,2798,3535,2052,1545,522,1077,406,8907,22
1610612764,Washington,Wizards,2022,82,35,47,0.427,12,3,0,0,15,5,N/A,3456,7127,0.485,925,2601,0.356,1442,1838,0.785,774,2804,3578,2083,1539,561,1158,424,9279,21
1610612765,Detroit,Pistons,2013,82,29,53,0.354,11,4,0,0,15,5,N/A,3182,7124,0.447,507,1580,0.321,1415,2111,0.67,1196,2525,3721,1714,1666,687,1193,395,8286,14
1610612765,Detroit,Pistons,2014,82,32,50,0.39,12,5,0,0,15,5,N/A,3041,7038,0.432,703,2043,0.344,1292,1838,0.703,1051,2630,3681,1771,1559,623,1099,383,8077,18
1610612765,Detroit,Pistons,2015,82,44,38,0.537,8,3,0,4,15,5,N/A,3111,7087,0.439,740,2148,0.345,1399,2095,0.668,1021,2777,3798,1594,1557,573,1110,304,8361,19
1610612765,Detroit,Pistons,2016,82,37,45,0.451,10,5,0,0,15,5,N/A,3269,7282,0.449,631,1915,0.33,1140,1586,0.719,908,2838,3746,1732,1467,574,973,310,8309,26
1610612765,Detroit,Pistons,2017,82,39,43,0.476,9,4,0,0,15,5,N/A,3208,7129,0.45,886,2373,0.373,1207,1621,0.745,830,2756,3586,1868,1508,628,1102,317,8509,22
1610612765,Detroit,Pistons,2018,82,41,41,0.5,8,3,0,4,15,5,N/A,3185,7238,0.44,993,2854,0.348,1415,1893,0.747,936,2752,3688,1845,1811,569,1135,331,8778,25
1610612765,Detroit,Pistons,2019,66,20,46,0.303,13,4,0,0,15,5,N/A,2595,5658,0.459,791,2157,0.367,1097,1476,0.743,644,2109,2753,1589,1299,490,1008,299,7078,25
1610612765,Detroit,Pistons,2020,72,20,52,0.278,15,5,0,0,15,5,N/A,2783,6162,0.452,832,2370,0.351,1278,1683,0.759,694,2381,3075,1743,1477,531,1075,371,7676,27
1610612765,Detroit,Pistons,2021,82,23,59,0.28,14,5,0,0,15,5,N/A,3129,7267,0.431,925,2838,0.326,1413,1806,0.782,900,2625,3525,1924,1799,630,1163,393,8596,28
1610612765,Detroit,Pistons,2022,82,17,65,0.207,15,5,0,0,15,5,N/A,3244,7140,0.454,934,2659,0.351,1623,2106,0.771,916,2564,3480,1884,1813,574,1237,308,9045,29
1610612766,Charlotte,Bobcats,2013,82,43,39,0.524,7,3,0,4,15,5,N/A,2976,6730,0.442,516,1471,0.351,1474,2000,0.737,776,2724,3500,1778,1493,499,1010,421,7942,23
1610612766,Charlotte,Hornets,2014,82,33,49,0.402,11,4,0,0,15,5,N/A,2913,6932,0.42,498,1566,0.318,1397,1867,0.748,820,2793,3613,1654,1494,499,976,448,7721,28
1610612766,Charlotte,Hornets,2015,82,48,34,0.585,6,3,3,4,15,5,N/A,3036,6922,0.439,873,2410,0.362,1534,1941,0.79,734,2869,3603,1778,1487,595,1029,438,8479,11
1610612766,Charlotte,Hornets,2016,82,36,46,0.439,11,4,0,0,15,5,N/A,3093,7000,0.442,824,2347,0.351,1591,1953,0.815,721,2853,3574,1891,1360,571,942,390,8601,16
1610612766,Charlotte,Hornets,2017,82,36,46,0.439,10,3,0,0,15,5,N/A,3197,7106,0.45,824,2233,0.369,1656,2216,0.747,827,2901,3728,1770,1409,559,1041,373,8874,10
1610612766,Charlotte,Hornets,2018,82,39,43,0.476,9,2,0,0,15,5,N/A,3297,7362,0.448,977,2783,0.351,1510,1895,0.797,814,2778,3592,1905,1550,591,1001,405,9081,19
1610612766,Charlotte,Hornets,2019,65,23,42,0.354,10,4,0,0,15,5,N/A,2425,5586,0.434,785,2231,0.352,1052,1406,0.748,715,2066,2781,1549,1223,428,949,268,6687,30
1610612766,Charlotte,Hornets,2020,72,33,39,0.458,10,4,0,0,15,5,N/A,2875,6324,0.455,985,2666,0.369,1146,1505,0.761,762,2389,3151,1933,1298,565,1069,344,7881,23
1610612766,Charlotte,Hornets,2021,82,43,39,0.524,10,3,0,0,15,5,N/A,3508,7497,0.468,1143,3130,0.365,1298,1753,0.74,888,2767,3655,2302,1629,707,1087,402,9457,4
1610612766,Charlotte,Hornets,2022,82,27,55,0.329,14,5,0,0,15,5,N/A,3385,7413,0.457,881,2669,0.33,1447,1933,0.749,901,2751,3652,2062,1661,634,1164,425,9098,27
